Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
24-02,,125,4907,2925,1,62,"Councilmember, Dist V",,157,"KOBAYASHI, Ann H.",,C,985,151,612
24-02,,125,4907,2925,1,65,CON AMEND: Jury Trials in Civil Cases,,162,NO,,C,561,106,467
24-02,,125,4907,2925,1,65,CON AMEND: Jury Trials in Civil Cases,,163,YES,,C,780,150,483
24-02,,125,4907,2925,1,66,CON AMEND: Disposition of Excess Revenues,,164,NO,,C,486,81,351
24-02,,125,4907,2925,1,66,CON AMEND: Disposition of Excess Revenues,,165,YES,,C,820,166,555
24-02,,125,4907,2925,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,192,NO,,C,179,35,161
24-02,,125,4907,2925,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,193,YES,,C,1244,239,853
24-02,,125,4907,2925,1,81,HONOLULU: Ethics Commission Staff Salaries,,194,NO,,C,481,92,341
24-02,,125,4907,2925,1,81,HONOLULU: Ethics Commission Staff Salaries,,195,YES,,C,907,169,642
24-02,,125,4907,2925,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,196,NO,,C,320,70,278
24-02,,125,4907,2925,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,197,YES,,C,1046,186,695
24-02,,125,4907,2925,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,198,NO,,C,349,71,279
24-02,,125,4907,2925,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,199,YES,,C,997,186,647
24-02,,125,4907,2925,1,84,HONOLULU: Affordable Housing Fund,,200,NO,,C,354,60,243
24-02,,125,4907,2925,1,84,HONOLULU: Affordable Housing Fund,,201,YES,,C,1027,207,740
24-02,,125,4907,2925,1,85,HONOLULU: City Infrastructure Long Term Plans,,202,NO,,C,121,30,124
24-02,,125,4907,2925,1,85,HONOLULU: City Infrastructure Long Term Plans,,203,YES,,C,1269,234,852
24-02,,125,4907,2925,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,204,NO,,C,595,91,302
24-02,,125,4907,2925,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,205,YES,,C,792,174,663
24-02,,125,4907,2925,1,87,HONOLULU: Department of Land Management,,206,NO,,C,654,120,401
24-02,,125,4907,2925,1,87,HONOLULU: Department of Land Management,,207,YES,,C,711,144,548
24-02,,125,4907,2925,1,88,HONOLULU: Honolulu Zoo Fund,,208,NO,,C,544,108,377
24-02,,125,4907,2925,1,88,HONOLULU: Honolulu Zoo Fund,,209,YES,,C,866,160,601
24-02,,125,4907,2925,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,210,NO,,C,673,112,469
24-02,,125,4907,2925,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,211,YES,,C,659,134,452
24-02,,125,4907,2925,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,212,NO,,C,467,80,287
24-02,,125,4907,2925,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,213,YES,,C,884,176,664
24-02,,125,4907,2925,1,91,HONOLULU: Review of Boards and Commissions,,214,NO,,C,185,31,164
24-02,,125,4907,2925,1,91,HONOLULU: Review of Boards and Commissions,,215,YES,,C,1198,229,802
24-02,,125,4907,2925,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,216,NO,,C,553,129,463
24-02,,125,4907,2925,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,217,YES,,C,773,116,458
24-02,,125,4907,2925,1,93,HONOLULU: Special Election Time Extension,,218,NO,,C,572,108,418
24-02,,125,4907,2925,1,93,HONOLULU: Special Election Time Extension,,219,YES,,C,798,149,549
24-02,,125,4907,2925,1,94,HONOLULU: Term Limits for City Offices,,220,NO,,C,907,164,540
24-02,,125,4907,2925,1,94,HONOLULU: Term Limits for City Offices,,221,YES,,C,483,95,435
24-02,,125,4907,2925,1,95,HONOLULU: Departmental Design and Construction Projects,,222,NO,,C,347,58,238
24-02,,125,4907,2925,1,95,HONOLULU: Departmental Design and Construction Projects,,223,YES,,C,991,186,691
24-02,,125,4907,2925,1,96,HONOLULU: Signing Delegation by Mayor,,224,NO,,C,723,129,546
24-02,,125,4907,2925,1,96,HONOLULU: Signing Delegation by Mayor,,225,YES,,C,657,125,423
24-02,,125,4907,2925,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,226,NO,,C,377,72,257
24-02,,125,4907,2925,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,227,YES,,C,1000,185,717
24-02,,125,4907,2925,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,228,NO,,C,899,163,588
24-02,,125,4907,2925,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,229,YES,,C,421,93,322
24-02,,125,4907,2925,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,230,NO,,C,134,32,130
24-02,,125,4907,2925,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,231,YES,,C,1168,209,766
24-03,,126,3898,2446,1,1,President and Vice President,,1,"(G) STEIN, Jill / BARAKA, Ajamu",,C,21,5,44
24-03,,126,3898,2446,1,1,President and Vice President,,2,"(L) JOHNSON, Gary / WELD, Bill",,C,32,10,43
24-03,,126,3898,2446,1,1,President and Vice President,,3,"(R) TRUMP, Donald J. / PENCE, Michael R.",,C,255,65,300
24-03,,126,3898,2446,1,1,President and Vice President,,4,"(D) CLINTON, Hillary / KAINE, Tim",,C,746,177,703
24-03,,126,3898,2446,1,1,President and Vice President,,5,"(C) CASTLE, Darrell L. / BRADLEY, Scott N.",,C,3,1,3
24-03,,126,3898,2446,1,2,U.S. Senator,,6,"(A) GIUFFRE, John M. (Raghu)",,C,3,0,3
24-03,,126,3898,2446,1,2,U.S. Senator,,7,"(C) ALLISON, Joy J.",,C,8,5,29
24-03,,126,3898,2446,1,2,U.S. Senator,,8,"(D) SCHATZ, Brian",,C,807,186,747
24-03,,126,3898,2446,1,2,U.S. Senator,,9,"(L) KOKOSKI, Michael A.",,C,7,2,13
24-03,,126,3898,2446,1,2,U.S. Senator,,10,"(R) CARROLL, John",,C,206,58,258
24-03,,126,3898,2446,1,3,"U.S. Representative, Dist I",,11,"(D) HANABUSA, Colleen Wakako",,C,737,161,679
24-03,,126,3898,2446,1,3,"U.S. Representative, Dist I",,12,"(L) YIM, Alan J.K.",,C,35,13,52
24-03,,126,3898,2446,1,3,"U.S. Representative, Dist I",,13,"(N) GRIFFIN, Calvin (G)",,C,13,10,42
24-03,,126,3898,2446,1,3,"U.S. Representative, Dist I",,14,"(R) OSTROV, Shirlene D. (Shirl)",,C,215,60,240
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,15,"(D) CROSS, Peter",,C,9,13,29
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,16,"(D) HANABUSA, Colleen Wakako",,C,666,133,550
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,17,"(D) KIM, Howard",,C,14,2,29
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,18,"(L) YIM, Alan J.K.",,C,30,12,38
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,19,"(N) GRIFFIN, Calvin C. (G)",,C,5,3,24
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,20,"(N) PERRY, Yvonne",,C,7,0,9
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,21,"(R) OSTROV, Shirlene DelaCruz",,C,194,54,237
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,22,"(D) KAAIHUE, Angela Aulani",,C,26,15,49
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,23,"(D) OCASIO, Javier",,C,22,3,18
24-03,,126,3898,2446,1,4,"U.S. Representative, Dist I Vacancy",,24,"(N) PLOTZENEDER, Peter H.",,C,3,1,5
24-03,,126,3898,2446,1,10,"State Senator, Dist 11",,35,"(D) TANIGUCHI, Brian T.",,C,742,164,683
24-03,,126,3898,2446,1,10,"State Senator, Dist 11",,36,"(L) KENT, Joe",,C,36,12,55
24-03,,126,3898,2446,1,10,"State Senator, Dist 11",,37,"(R) AMSTERDAM, C. Kaui Jochanan",,C,173,53,225
24-03,,126,3898,2446,1,31,"State Representative, Dist 24",,82,"(D) BELATTI, Della Au",,C,726,169,621
24-03,,126,3898,2446,1,31,"State Representative, Dist 24",,83,"(L) TIPPENS, Michelle Rose",,C,51,17,97
24-03,,126,3898,2446,1,31,"State Representative, Dist 24",,84,"(R) FENTON, Larry",,C,181,46,217
24-03,,126,3898,2446,1,45,Hawaii Resident Trustee,,111,"LINDSEY, Robert K. (Bob)",,C,469,106,509
24-03,,126,3898,2446,1,45,Hawaii Resident Trustee,,112,"TRASK, Mililani B.",,C,312,65,322
24-03,,126,3898,2446,1,46,At-Large Trustee,,113,"AKINA, Keli'i",,C,355,87,412
24-03,,126,3898,2446,1,46,At-Large Trustee,,114,"APOLIONA, Haunani",,C,382,85,362
24-03,,126,3898,2446,1,60,"Mayor, City and County of Honolulu",,152,"CALDWELL, Kirk",,C,528,148,556
24-03,,126,3898,2446,1,60,"Mayor, City and County of Honolulu",,153,"DJOU, Charles K.",,C,501,100,513
24-03,,126,3898,2446,1,61,"Prosecuting Attorney, City and County of Honolulu",,154,"KANESHIRO, Keith M.",,C,668,157,682
24-03,,126,3898,2446,1,61,"Prosecuting Attorney, City and County of Honolulu",,155,"YAQOOB, Anosh H.",,C,223,59,215
24-03,,126,3898,2446,1,65,CON AMEND: Jury Trials in Civil Cases,,162,NO,,C,367,97,424
24-03,,126,3898,2446,1,65,CON AMEND: Jury Trials in Civil Cases,,163,YES,,C,587,132,542
24-03,,126,3898,2446,1,66,CON AMEND: Disposition of Excess Revenues,,164,NO,,C,337,83,375
24-03,,126,3898,2446,1,66,CON AMEND: Disposition of Excess Revenues,,165,YES,,C,592,139,550
24-03,,126,3898,2446,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,192,NO,,C,129,34,176
24-03,,126,3898,2446,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,193,YES,,C,885,216,864
24-03,,126,3898,2446,1,81,HONOLULU: Ethics Commission Staff Salaries,,194,NO,,C,324,77,363
24-03,,126,3898,2446,1,81,HONOLULU: Ethics Commission Staff Salaries,,195,YES,,C,657,167,648
24-03,,126,3898,2446,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,196,NO,,C,244,61,272
24-03,,126,3898,2446,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,197,YES,,C,724,176,713
24-03,,126,3898,2446,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,198,NO,,C,274,62,334
24-03,,126,3898,2446,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,199,YES,,C,661,168,617
24-03,,126,3898,2446,1,84,HONOLULU: Affordable Housing Fund,,200,NO,,C,287,69,310
24-03,,126,3898,2446,1,84,HONOLULU: Affordable Housing Fund,,201,YES,,C,685,172,699
24-03,,126,3898,2446,1,85,HONOLULU: City Infrastructure Long Term Plans,,202,NO,,C,120,32,144
24-03,,126,3898,2446,1,85,HONOLULU: City Infrastructure Long Term Plans,,203,YES,,C,874,209,860
24-03,,126,3898,2446,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,204,NO,,C,440,86,364
24-03,,126,3898,2446,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,205,YES,,C,538,157,641
24-03,,126,3898,2446,1,87,HONOLULU: Department of Land Management,,206,NO,,C,490,104,464
24-03,,126,3898,2446,1,87,HONOLULU: Department of Land Management,,207,YES,,C,463,132,517
24-03,,126,3898,2446,1,88,HONOLULU: Honolulu Zoo Fund,,208,NO,,C,423,97,431
24-03,,126,3898,2446,1,88,HONOLULU: Honolulu Zoo Fund,,209,YES,,C,567,151,573
24-03,,126,3898,2446,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,210,NO,,C,457,117,477
24-03,,126,3898,2446,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,211,YES,,C,453,103,461
24-03,,126,3898,2446,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,212,NO,,C,345,87,338
24-03,,126,3898,2446,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,213,YES,,C,605,148,630
24-03,,126,3898,2446,1,91,HONOLULU: Review of Boards and Commissions,,214,NO,,C,142,43,196
24-03,,126,3898,2446,1,91,HONOLULU: Review of Boards and Commissions,,215,YES,,C,834,196,798
24-03,,126,3898,2446,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,216,NO,,C,435,120,486
24-03,,126,3898,2446,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,217,YES,,C,489,107,455
24-03,,126,3898,2446,1,93,HONOLULU: Special Election Time Extension,,218,NO,,C,380,99,420
24-03,,126,3898,2446,1,93,HONOLULU: Special Election Time Extension,,219,YES,,C,581,136,557
24-03,,126,3898,2446,1,94,HONOLULU: Term Limits for City Offices,,220,NO,,C,672,156,647
24-03,,126,3898,2446,1,94,HONOLULU: Term Limits for City Offices,,221,YES,,C,310,81,343
24-03,,126,3898,2446,1,95,HONOLULU: Departmental Design and Construction Projects,,222,NO,,C,268,67,294
24-03,,126,3898,2446,1,95,HONOLULU: Departmental Design and Construction Projects,,223,YES,,C,671,163,659
24-03,,126,3898,2446,1,96,HONOLULU: Signing Delegation by Mayor,,224,NO,,C,444,127,553
24-03,,126,3898,2446,1,96,HONOLULU: Signing Delegation by Mayor,,225,YES,,C,525,115,432
24-03,,126,3898,2446,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,226,NO,,C,296,72,291
24-03,,126,3898,2446,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,227,YES,,C,672,168,699
24-03,,126,3898,2446,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,228,NO,,C,615,149,632
24-03,,126,3898,2446,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,229,YES,,C,303,79,313
24-03,,126,3898,2446,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,230,NO,,C,103,31,139
24-03,,126,3898,2446,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,231,YES,,C,811,200,796
24-04,,127,2682,2058,1,1,President and Vice President,,1,"(G) STEIN, Jill / BARAKA, Ajamu",,C,14,4,38
24-04,,127,2682,2058,1,1,President and Vice President,,2,"(L) JOHNSON, Gary / WELD, Bill",,C,22,3,35
24-04,,127,2682,2058,1,1,President and Vice President,,3,"(R) TRUMP, Donald J. / PENCE, Michael R.",,C,153,44,303
24-04,,127,2682,2058,1,1,President and Vice President,,4,"(D) CLINTON, Hillary / KAINE, Tim",,C,498,137,764
24-04,,127,2682,2058,1,1,President and Vice President,,5,"(C) CASTLE, Darrell L. / BRADLEY, Scott N.",,C,9,1,10
24-04,,127,2682,2058,1,2,U.S. Senator,,6,"(A) GIUFFRE, John M. (Raghu)",,C,1,2,8
24-04,,127,2682,2058,1,2,U.S. Senator,,7,"(C) ALLISON, Joy J.",,C,6,4,30
24-04,,127,2682,2058,1,2,U.S. Senator,,8,"(D) SCHATZ, Brian",,C,526,145,808
24-04,,127,2682,2058,1,2,U.S. Senator,,9,"(L) KOKOSKI, Michael A.",,C,9,0,28
24-04,,127,2682,2058,1,2,U.S. Senator,,10,"(R) CARROLL, John",,C,128,28,238
24-04,,127,2682,2058,1,3,"U.S. Representative, Dist I",,11,"(D) HANABUSA, Colleen Wakako",,C,515,149,807
24-04,,127,2682,2058,1,3,"U.S. Representative, Dist I",,12,"(L) YIM, Alan J.K.",,C,21,5,51
24-04,,127,2682,2058,1,3,"U.S. Representative, Dist I",,13,"(N) GRIFFIN, Calvin (G)",,C,14,3,19
24-04,,127,2682,2058,1,3,"U.S. Representative, Dist I",,14,"(R) OSTROV, Shirlene D. (Shirl)",,C,124,23,206
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,15,"(D) CROSS, Peter",,C,7,2,24
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,16,"(D) HANABUSA, Colleen Wakako",,C,476,126,661
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,17,"(D) KIM, Howard",,C,14,3,34
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,18,"(L) YIM, Alan J.K.",,C,18,2,42
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,19,"(N) GRIFFIN, Calvin C. (G)",,C,2,4,11
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,20,"(N) PERRY, Yvonne",,C,4,3,2
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,21,"(R) OSTROV, Shirlene DelaCruz",,C,111,23,193
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,22,"(D) KAAIHUE, Angela Aulani",,C,25,5,83
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,23,"(D) OCASIO, Javier",,C,2,3,8
24-04,,127,2682,2058,1,4,"U.S. Representative, Dist I Vacancy",,24,"(N) PLOTZENEDER, Peter H.",,C,1,0,0
24-04,,127,2682,2058,1,10,"State Senator, Dist 11",,35,"(D) TANIGUCHI, Brian T.",,C,493,136,753
24-04,,127,2682,2058,1,10,"State Senator, Dist 11",,36,"(L) KENT, Joe",,C,24,6,52
24-04,,127,2682,2058,1,10,"State Senator, Dist 11",,37,"(R) AMSTERDAM, C. Kaui Jochanan",,C,113,25,231
24-04,,127,2682,2058,1,31,"State Representative, Dist 24",,82,"(D) BELATTI, Della Au",,C,467,128,689
24-04,,127,2682,2058,1,31,"State Representative, Dist 24",,83,"(L) TIPPENS, Michelle Rose",,C,38,18,111
24-04,,127,2682,2058,1,31,"State Representative, Dist 24",,84,"(R) FENTON, Larry",,C,126,26,215
24-04,,127,2682,2058,1,45,Hawaii Resident Trustee,,111,"LINDSEY, Robert K. (Bob)",,C,285,65,500
24-04,,127,2682,2058,1,45,Hawaii Resident Trustee,,112,"TRASK, Mililani B.",,C,249,69,450
24-04,,127,2682,2058,1,46,At-Large Trustee,,113,"AKINA, Keli'i",,C,218,58,441
24-04,,127,2682,2058,1,46,At-Large Trustee,,114,"APOLIONA, Haunani",,C,311,77,436
24-04,,127,2682,2058,1,60,"Mayor, City and County of Honolulu",,152,"CALDWELL, Kirk",,C,373,119,556
24-04,,127,2682,2058,1,60,"Mayor, City and County of Honolulu",,153,"DJOU, Charles K.",,C,305,66,567
24-04,,127,2682,2058,1,61,"Prosecuting Attorney, City and County of Honolulu",,154,"KANESHIRO, Keith M.",,C,479,116,767
24-04,,127,2682,2058,1,61,"Prosecuting Attorney, City and County of Honolulu",,155,"YAQOOB, Anosh H.",,C,138,41,247
24-04,,127,2682,2058,1,65,CON AMEND: Jury Trials in Civil Cases,,162,NO,,C,259,65,536
24-04,,127,2682,2058,1,65,CON AMEND: Jury Trials in Civil Cases,,163,YES,,C,352,108,519
24-04,,127,2682,2058,1,66,CON AMEND: Disposition of Excess Revenues,,164,NO,,C,223,67,446
24-04,,127,2682,2058,1,66,CON AMEND: Disposition of Excess Revenues,,165,YES,,C,381,99,581
24-04,,127,2682,2058,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,192,NO,,C,115,31,172
24-04,,127,2682,2058,1,80,HONOLULU: Police Commission Authority; Investigative Powers,,193,YES,,C,548,148,918
24-04,,127,2682,2058,1,81,HONOLULU: Ethics Commission Staff Salaries,,194,NO,,C,232,61,327
24-04,,127,2682,2058,1,81,HONOLULU: Ethics Commission Staff Salaries,,195,YES,,C,401,113,736
24-04,,127,2682,2058,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,196,NO,,C,175,52,293
24-04,,127,2682,2058,1,82,HONOLULU: Prosecuting Attorney Budgetary Control,,197,YES,,C,450,121,755
24-04,,127,2682,2058,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,198,NO,,C,178,64,317
24-04,,127,2682,2058,1,83,"HONOLULU: Multi-Modal Transportation System; Fares, Operations, Responsibilities",,199,YES,,C,436,101,699
24-04,,127,2682,2058,1,84,HONOLULU: Affordable Housing Fund,,200,NO,,C,183,51,254
24-04,,127,2682,2058,1,84,HONOLULU: Affordable Housing Fund,,201,YES,,C,451,123,806
24-04,,127,2682,2058,1,85,HONOLULU: City Infrastructure Long Term Plans,,202,NO,,C,79,20,128
24-04,,127,2682,2058,1,85,HONOLULU: City Infrastructure Long Term Plans,,203,YES,,C,568,156,931
24-04,,127,2682,2058,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,204,NO,,C,279,70,357
24-04,,127,2682,2058,1,86,"HONOLULU: Office of Climate Change, Sustainability and Resiliency",,205,YES,,C,360,109,705
24-04,,127,2682,2058,1,87,HONOLULU: Department of Land Management,,206,NO,,C,321,72,452
24-04,,127,2682,2058,1,87,HONOLULU: Department of Land Management,,207,YES,,C,307,103,591
24-04,,127,2682,2058,1,88,HONOLULU: Honolulu Zoo Fund,,208,NO,,C,276,72,422
24-04,,127,2682,2058,1,88,HONOLULU: Honolulu Zoo Fund,,209,YES,,C,367,102,644
24-04,,127,2682,2058,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,210,NO,,C,346,83,515
24-04,,127,2682,2058,1,89,HONOLULU: Mayoral/Legislative Power Exceptions,,211,YES,,C,267,84,488
24-04,,127,2682,2058,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,212,NO,,C,228,58,304
24-04,,127,2682,2058,1,90,HONOLULU: Approval of Clean Water Natural Lands Projects,,213,YES,,C,393,118,722
24-04,,127,2682,2058,1,91,HONOLULU: Review of Boards and Commissions,,214,NO,,C,124,29,179
24-04,,127,2682,2058,1,91,HONOLULU: Review of Boards and Commissions,,215,YES,,C,517,144,878
24-04,,127,2682,2058,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,216,NO,,C,306,79,459
24-04,,127,2682,2058,1,92,HONOLULU: Grants-In-Aid for Non-Profits,,217,YES,,C,306,89,555
24-04,,127,2682,2058,1,93,HONOLULU: Special Election Time Extension,,218,NO,,C,302,80,444
24-04,,127,2682,2058,1,93,HONOLULU: Special Election Time Extension,,219,YES,,C,332,91,606
24-04,,127,2682,2058,1,94,HONOLULU: Term Limits for City Offices,,220,NO,,C,424,113,639
24-04,,127,2682,2058,1,94,HONOLULU: Term Limits for City Offices,,221,YES,,C,218,63,407
24-04,,127,2682,2058,1,95,HONOLULU: Departmental Design and Construction Projects,,222,NO,,C,160,48,251
24-04,,127,2682,2058,1,95,HONOLULU: Departmental Design and Construction Projects,,223,YES,,C,464,123,767
24-04,,127,2682,2058,1,96,HONOLULU: Signing Delegation by Mayor,,224,NO,,C,356,91,566
24-04,,127,2682,2058,1,96,HONOLULU: Signing Delegation by Mayor,,225,YES,,C,281,83,475
24-04,,127,2682,2058,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,226,NO,,C,218,55,323
24-04,,127,2682,2058,1,97,HONOLULU: Fire Commission Membership; Fire Chief Duties,,227,YES,,C,420,118,712
24-04,,127,2682,2058,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,228,NO,,C,415,113,564
24-04,,127,2682,2058,1,98,HONOLULU: Nonpartisan Reapportionment Commission,,229,YES,,C,201,56,401
24-04,,127,2682,2058,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,230,NO,,C,86,24,131
24-04,,127,2682,2058,1,99,HONOLULU: Housekeeping; Records; Charter Deadline; Contracts; Purchasing,,231,YES,,C,530,143,813
25-01,,128,397,259,1,1,President and Vice President,,1,"(G) STEIN, Jill / BARAKA, Ajamu",,C,7,0,0
25-01,,128,397,259,1,1,President and Vice President,,2,"(L) JOHNSON, Gary / WELD, Bill",,C,5,0,0
25-01,,128,397,259,1,1,President and Vice President,,3,"(R) TRUMP, Donald J. / PENCE, Michael R.",,C,57,1,0
25-01,,128,397,259,1,1,President and Vice President,,4,"(D) CLINTON, Hillary / KAINE, Tim",,C,174,6,0
25-01,,128,397,259,1,1,President and Vice President,,5,"(C) CASTLE, Darrell L. / BRADLEY, Scott N.",,C,2,0,0
25-01,,128,397,259,1,2,U.S. Senator,,6,"(A) GIUFFRE, John M. (Raghu)",,C,1,0,0
25-01,,128,397,259,1,2,U.S. Senator,,7,"(C) ALLISON, Joy J.",,C,3,0,0
25-01,,128,397,259,1,2,U.S. Senator,,8,"(D) SCHATZ, Brian",,C,188,6,0
25-01,,128,397,259,1,2,U.S. Senator,,9,"(L) KOKOSKI, Michael A.",,C,2,0,0
25-01,,128,397,259,1,2,U.S. Senator,,10,"(R) CARROLL, John",,C,44,1,0
25-01,,128,397,259,1,3,"U.S. Representative, Dist I",,11,"(D) HANABUSA, Colleen Wakako",,C,181,6,0
25-01,,128,397,259,1,3,"U.S. Representative, Dist I",,12,"(L) YIM, Alan J.K.",,C,5,0,0
25-01,,128,397,259,1,3,"U.S. Representative, Dist I",,13,"(N) GRIFFIN, Calvin (G)",,C,5,0,0
